,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
748,748,-8.352714628038015,49.297012228891035,91.97000798713316,153.35511775399692,30.876028932083933,-30.451780113722386,12.17854962790635,-12.88147485460683,52.190184267664186,234.16399183170066,-283.2529327830921
749,749,-8.546472914213442,49.05797226101649,91.44683075734298,153.0667691239408,30.863005152053347,-30.679727053129405,12.28360047138498,-12.948663846655162,51.81764264322766,235.20857757439074,-293.2065745262814
750,750,-8.742104761904763,48.81861666666667,90.92094523809524,152.76846190476192,30.84791904761905,-30.907209523809527,12.387852380952381,-13.01497619047619,51.5236261904762,236.2951523809524,-303.0854880952381
751,751,-8.939581946874986,48.57901858157421,90.39254861359565,152.46027210973585,30.830716305304083,-31.134148059791066,12.491181705211826,-13.08038443610237,51.30787961661229,237.4226430415061,-312.86177771276
752,752,-9.138870510295302,48.339262839928374,89.86184559486654,152.14233189636573,30.81133738686298,-31.360456079602717,12.593472332566627,-13.144863180218843,51.17035078705569,238.58975092897586,-322.5030240666587
753,753,-9.339935038598597,48.09943719116764,89.3290427907011,151.8147876463235,30.789721456350932,-31.586045239247348,12.694610057390488,-13.208387541757832,51.111038522959234,239.79511961536213,-331.9756732983897
754,754,-9.542736693674446,47.85962786408196,88.79434941869648,151.4778162859508,30.765809056834737,-31.810829849417377,12.794484087241832,-13.270934358212013,51.129968628748124,241.03715777699568,-341.245576833284
755,755,-9.747229456152787,47.61991789866514,88.25798016710648,151.13165879369112,30.739543623165407,-32.034729787682785,12.892990787119437,-13.332484070891326,51.22722349270736,242.31378151452924,-350.27733897832195
756,756,-9.95336623768257,47.380389986062305,87.7201504943966,150.77656558256336,30.710869060539565,-32.25766557765662,12.990027628640947,-13.393017581381173,51.40289174559627,243.62283153447765,-359.0354430042738
757,757,-10.161094953874207,47.14112841502596,87.1810783264938,150.41282859320697,30.679732495564156,-32.47955607715604,13.085498311908813,-13.45251598812152,51.657035255452,244.96174305303919,-367.48546393821164
758,758,-10.370357744392592,46.902219321310504,86.64098444196958,150.04078777655505,30.646084779135045,-32.70031821816323,13.17931373780857,-13.510960617136933,51.98968494979232,246.32748249698918,-375.59423899224095
759,759,-10.58109563283413,46.66374792572412,86.10009015518719,149.6607901707858,30.609877445779563,-32.91986915836924,13.271386048408804,-13.568333059109374,52.40086274603678,247.71695474796508,-383.32897483274456
