,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
340,340,5.954838847300997,9.187500587444834,5.118097116643739,6.5681630810576355,4.767274759099224,5.00530854825964,5.146089413884792,10.452035063553183,28.06323555105127,32.68879620314815,26.54013205750831
341,341,5.951388992999798,9.176940358024526,5.101664442448545,6.563683932057637,4.772517797612722,5.007202670514314,5.136609429556853,10.447457164150297,28.299239614290578,34.23666966642364,26.6896324635014
342,342,5.948222000706483,9.166853887028193,5.085342357849675,6.559026796621147,4.77833337547481,5.00893617273212,5.127025674328645,10.442795443278715,28.52981187755187,35.8080400741241,26.842860520266335
343,343,5.945349061207031,9.157236636767164,5.069145062193363,6.554208320476828,4.78474058868184,5.010512385831223,5.117332807572537,10.43805673695504,28.754521134418454,37.39043849093843,26.99666241517164
344,344,5.942781659566297,9.148080512550715,5.053088131176827,6.549243483598589,4.791748461989554,5.011935019175586,5.107521879047271,10.43324872683883,28.97318793875875,38.97144654293516,27.147906936409928
345,345,5.940533195907572,9.139376072966627,5.037189538960237,6.544147042175576,4.799364577229781,5.013208292969441,5.097583710300571,10.428379358735237,29.185622106231527,40.538328226421335,27.293478530017637
346,346,5.938616341366906,9.131105702797573,5.0214736394432355,6.538932686526517,4.807591085973417,5.014342916647063,5.087511603195648,10.423459104290977,29.391802713646523,42.078577992335,27.430551827313096
347,347,5.937043143594313,9.123244482168527,5.005970104644906,6.533613044659669,4.8164241870998845,5.015355135899908,5.077300966386115,10.418500615568627,29.59183741212555,43.57950247719364,27.556584103891133
348,348,5.935827008131922,9.115766361653082,4.990710967070933,6.52820031873157,4.825856332093876,5.016260874745093,5.0669471004991316,10.413516321540495,29.78578963206016,45.0278926789163,27.66916523253135
349,349,5.934979245800047,9.108644507645293,4.9757343439922215,6.522705429989378,4.835866692473215,5.017072444927234,5.05644476545172,10.408516040418128,29.973856948561703,46.4109653216305,27.766609143534737
350,350,5.934510363144791,9.101850929124504,4.9610808398063835,6.517138579192165,4.846425829561428,5.017800248916405,5.045788425615398,10.403508360399726,30.15626287908884,47.71552663410875,27.847630482290057
351,351,5.934430269293203,9.095354586796658,4.946792284604129,6.5115086168880145,4.857499475619806,5.0184565127664795,5.034972596996106,10.398502272842478,30.333199179636722,48.9280056601378,27.91121599765191
352,352,5.934743637239169,9.089116356748665,4.932914998555005,6.505819699784896,4.869044738447023,5.019061677984566,5.023992287766149,10.39350832378796,30.504961414809667,50.035796019775766,27.95716191231712
353,353,5.9354532312126755,9.08309417475483,4.919494424695568,6.500074531134162,4.881011835645231,5.01963786392704,5.012842571157212,10.388537475148702,30.671834388492414,51.02581018394331,27.985556197555727
354,354,5.93656047891505,9.077246808060693,4.906574961293628,6.494275101471902,4.893340329129705,5.02020301682331,5.001519596635142,10.383600077112785,30.83411414771195,51.885382668423986,27.996749639398864
355,355,5.938063952301834,9.071536093120999,4.894200422327338,6.4884223254708795,4.9059534884948395,5.020766873722051,4.990021881453549,10.37870512661626,30.992187026856687,52.603589882436786,27.991517103499167
356,356,5.93995924843736,9.065923046341924,4.88240963703504,6.48251669606549,4.918766421170361,5.021337857551361,4.978348216516731,10.373861338175326,31.146437142300172,53.16918659208995,27.970811850951563
357,357,5.942235589658489,9.06036528705559,4.871236659368239,6.476558688458302,4.931690390718849,5.021926100534673,4.966498149416744,10.369074679551229,31.297311031883922,53.57277604108902,27.93575247304771
358,358,5.94487423463196,9.054816864277536,4.860709282085002,6.470548879305934,4.944632739404854,5.022543694398151,4.954472161436145,10.36434796790749,31.445342424855347,53.80720560869958,27.887625719985607
359,359,5.947851641702323,9.049231107803744,4.850846428636777,6.4644873464898485,4.95749326346143,5.023202053707788,4.942270548583068,10.359683826037507,31.5910850068502,53.86539351519893,27.827865181042377
360,360,5.951142763519947,9.043564369095366,4.841656162591049,6.458370528650649,4.9701637690159295,5.02390871421963,4.92989055281974,10.3550845578896,31.735203734825134,53.74367480874461,27.75809163366771
361,361,5.954718618420193,9.03777479392477,4.83313512612139,6.452192427707861,4.982528331590011,5.024668700300773,4.917327394674719,10.350552223308636,31.878445882958317,53.440511714131894,27.680042145032193
362,362,5.958543920858823,9.03182073993774,4.825269272009587,6.445947768359666,4.994466144306767,5.025486700746233,4.904577646334546,10.346088700321783,32.0215983907024,52.9551210873857,27.595505525512415
363,363,5.962579064858343,9.025664143644036,4.818033888031615,6.439636635806068,5.0058614529087215,5.026366811822068,4.8916459289240555,10.341695131860304,32.16557555286893,52.29119630277832,27.50633004282132
364,364,5.966777874547007,9.01926827221877,4.811392928565893,6.433260948859449,5.01659649181107,5.027312811356155,4.878539658930141,10.337372399190755,32.31134991012405,51.454042697997494,27.414324632596156
365,365,5.971088359264724,9.01259903766508,4.805296900836821,6.426821726720948,5.026553161490885,5.028327405418848,4.865264046728292,10.333120971669548,32.45994340900971,50.4507883113807,27.32119907067293
366,366,5.975455796078915,9.005629750592517,4.799678851172987,6.420317527065728,5.035623179043013,5.029410528303275,4.8518179695696455,10.328940142972597,32.6124795124714,49.29335794059276,27.22853142815764
367,367,5.979818678905882,8.998335368583877,4.7944604128180295,6.413746411520283,5.043697191950513,5.030561582798929,4.838199201296949,10.32482890761234,32.770112378482494,47.99506905675434,27.137811871457572
368,368,5.9841120934530565,8.990695855250266,4.789558674700061,6.4071060886583915,5.050673828277847,5.031780245145245,4.824408589261036,10.32078531917754,32.934028777809075,46.57255167741015,27.050440575402416
369,369,5.988270301798763,8.982698939128756,4.784889621382591,6.4003938096328525,5.056466565716014,5.033066692176073,4.810451746429717,10.316806049556366,33.10545485129239,45.04729935308899,26.967743826487595
370,370,5.992221862662172,8.974334219704813,4.780362412714895,6.39360695140501,5.060989744888781,5.034421155699697,4.796334541002124,10.312887695377679,33.285624583269396,43.44287553918262,26.891015352279595
371,371,5.995893086355799,8.965599892896568,4.77588470367145,6.386744925597968,5.064174454212472,5.035842412763624,4.782060891349234,10.309028095906585,33.47574476347293,41.78819330389809,26.821485286264455
372,372,5.999208377271255,8.956501656816101,4.771363503717566,6.37980890619894,5.065966720539629,5.037328011095531,4.767633051711892,10.305226122364177,33.67699597538754,40.11753005835977,26.760322861866122
373,373,6.00208901706009,8.94704689819043,4.766703806746472,6.37279984535423,5.066316145199689,5.0388759191122565,4.753053245000788,10.301480598130183,33.89054312742029,38.468872092662096,26.708636033945957
374,374,6.004459834375091,8.937249193305377,4.761819605448054,6.365716070421562,5.065196342001498,5.040486774752697,4.738323885498634,10.297790327737602,34.11744340247148,36.8877802282401,26.667279767970054
375,375,6.006246830510595,8.927125417168183,4.75662911135875,6.358554717736076,5.0625930779054755,5.042162574811567,4.723447479679103,10.294154110687945,34.358698927551416,35.425167990435405,26.636958246922063
376,376,6.007376679181362,8.916695969135136,4.75105533642386,6.3513134333435035,5.058499083617786,5.043905174987598,4.708427531043181,10.290570883878525,34.615265974340105,34.13572982590315,26.618262693851225
377,377,6.007782780226565,8.905993260146102,4.745041697821782,6.343991630930141,5.0529309906011735,5.045715325987396,4.693271534350621,10.28704017751397,34.88794474529288,33.07936305961877,26.611482133746808
378,378,6.007401419675535,8.89505286437105,4.738539119968092,6.336589289629237,5.045912762934101,5.047593566778572,4.677988043861402,10.28356163030697,35.177488427372346,32.31372722088248,26.61679423807865
379,379,6.006174240810268,8.883910509852061,4.731508643804266,6.329105702447537,5.037479515626234,5.04954234076878,4.662584106584938,10.2801351598103,35.48456882566637,31.889834556183338,26.63437400219455
380,380,6.004052847886275,8.87260192317958,4.723929295686825,6.321538476999567,5.0276877282551276,5.0515679922874215,4.647063504798567,10.276761340705074,35.80970351436,31.847883520635634,26.664438879057037
381,381,6.0009941515793335,8.861162711550488,4.715787893503933,6.313885080112484,5.016598512436174,5.053677287593899,4.631429789119919,10.273440826196351,36.15337814308326,32.20736331839674,26.707195018836533
382,382,5.9969675801336075,8.849632484058976,4.7070939177745785,6.306143649392891,5.004284972505965,5.055874024457473,4.615689484596315,10.270174464501942,36.51598455683569,32.96674305971096,26.76304120505514
383,383,5.9919569080934645,8.838055395202888,4.697882937571611,6.29831314803192,4.99083382986644,5.0581585332676005,4.599852584508812,10.266963347589948,36.89781183831514,34.10420598528438,26.832595048108303
384,384,5.985953630796042,8.826474980277393,4.68820074834701,6.290392971445775,4.976335164654171,5.060531089479503,4.583929335404405,10.2638087758391,37.29912820548145,35.578685704940995,26.916475148505658
385,385,5.978970155904942,8.81493171095441,4.678116955373526,6.2823850965873405,4.96088925909818,5.062993928279641,4.567928813472588,10.260714110939281,37.72011647491396,37.33897942930333,27.015428851397534
386,386,5.971034772007913,8.803463552401169,4.667719175583218,6.274293200548426,4.944603644495249,5.065550472244408,4.551859420672616,10.257684047809859,38.16090656323414,39.327691744035235,27.130243325754762
387,387,5.962184350657211,8.792106831796211,4.657105892539257,6.266121399081715,4.927589143137831,5.068203641088333,4.535730007098217,10.254722677896046,38.62161587590365,41.48450573343037,27.26163765214523
388,388,5.952473412700317,8.780894368155854,4.646400354301122,6.257875407254234,4.909965986520176,5.070954027445677,4.519551026850425,10.251830513256659,39.10230587144814,43.75189831433631,27.410285553877667
389,389,5.9419654586482595,8.769857079704012,4.635737884773082,6.249561671949754,4.891858454009692,5.0738013172508865,4.503333624275051,10.24900682745017,39.60302559985736,46.074212674666924,27.57671434305981
390,390,5.930735143200438,8.759021219617852,4.6252623341145105,6.241187509663975,4.8733904558539125,5.076743143064169,4.487089545981009,10.246252551578044,40.12382195056855,48.39866868886394,27.761261059225006
