,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
245,245,6.603743857705269,24.383333972750247,26.696674573808963,21.84626932459575,12.445181093965063,18.527524440966964,129.94864075812657,9.104895425832694,6.953950401125691,143.58682139408717,124.62715675531703,206.50417802490884,338.24047185166927
246,246,6.580220559195488,24.214160099711968,26.297836603338247,21.76427162182679,12.423141943792444,18.4228340803253,130.87424224476618,9.126618030507625,6.876210993023195,145.4147872446245,127.82050744136134,210.15076082162946,343.9568311832448
247,247,6.560972387509097,24.038586332446123,25.895555336820653,21.678795441294202,12.398617470953772,18.310555943747058,132.3257713948681,9.15303040491191,6.795559001647506,146.99189797583338,131.0243885079635,213.92819447378022,349.6089436218108
248,248,6.546121495710296,23.857223248750724,25.49058181127353,21.590166258428475,12.371396797388755,18.189824356513412,134.3836666565434,9.184167271320401,6.712199430126593,148.31579950383747,134.22438524281887,217.7827379009211,355.1676883767013
249,249,6.535743034014316,23.670737319955673,25.083762400002513,21.49872318183237,12.341327590555968,18.059841564830474,137.11487361199636,9.220033591353008,6.626351139913576,149.38771422169282,137.40597210531547,221.66172575719597,360.59945306229037
250,250,6.529868638235062,23.47984281057178,24.67604022948414,21.404814454011905,12.308322179184502,17.919908220226368,140.5679878891716,9.260594345380534,6.538247180361268,150.21223476678284,140.55486792120664,225.51510436225632,365.86635900572713
251,251,6.5284764036099645,23.28525549601371,24.268454220991817,21.308797731477178,12.272362155731384,17.769450436978218,144.7676374235558,9.30577593857926,6.44814325337926,150.79730113153423,143.6573852011379,229.29708583415413,370.9263467669219
252,252,6.531485387373891,23.08771156604285,23.862141778711383,21.211026178298496,12.23351434378691,17.608039722106774,149.71239640994014,9.355481266232468,6.356311375872331,151.15351025903308,146.70074428171557,232.96627845407284,375.7338961065035
253,253,6.538764839538053,22.887954534713547,23.458341147043967,21.11184567820335,12.191931477239294,17.435420566732777,155.37226222443928,9.409582027568284,6.263043740630839,151.29385726127884,149.67322555475715,236.4859826165741,380.2403363700285
254,254,6.550158736830102,22.68668794807422,23.058404575361212,21.011599695397567,12.147833500844339,17.251570925546307,161.6865171920467,9.467886456230627,6.168665822492003,151.2335501055166,152.56439010981111,239.82450328863615,384.3946219124047
