,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
49,49,8.904094000000002,51.67360200000001,-14.243100000000004,1.0437740000000002,46.21473600000001,19.930558000000005,-9.543720000000002,26.388512000000006,-16.335408000000005,67.94339000000002,36.223944,252.53237400000006,-110.17310200000003
50,50,9.036092,50.326254,-14.562311999999999,2.350212,46.84784,20.028536,-25.094818000000004,26.401188,-16.358524,66.496214,34.132376,231.81859599999999,-111.41334200000001
51,51,9.174952000000001,49.101768,-14.863605999999999,3.654872,47.50989,20.205385999999997,-37.708804,26.403114000000002,-16.371572,65.01213200000001,31.687504,208.29624800000002,-111.62319799999999
52,52,9.323108000000001,48.015824,-15.15582,4.963712,48.20481600000001,20.442522000000004,-46.74774400000001,26.394066000000002,-16.374056,63.56210000000001,28.934260000000005,181.92456200000004,-111.42457200000003
53,53,9.483076,47.084392,-15.44391,6.282782000000001,48.93661,20.719728,-52.291346000000004,26.3737,-16.365274,62.239124000000004,25.911043999999997,152.66616399999998,-111.555116
54,54,9.657498000000002,46.32355200000001,-15.727922000000001,7.617110000000001,49.70910800000001,21.019386000000004,-55.163500000000006,26.341608000000004,-16.344292000000003,61.13561000000001,22.649168000000003,120.50975800000002,-112.70148800000003
55,55,9.849176,45.74937,-16.003054,8.969776000000001,50.52598199999999,21.330166,-56.690754,26.297124,-16.309992,60.318217999999995,19.176614,85.50847800000001,-115.296966
56,56,10.060808,45.37726,-16.261054,10.341176,51.390775999999995,21.648642,-58.275242,26.239340000000002,-16.261256,59.813482,15.524880000000001,47.826817999999996,-119.354236
57,57,10.294949999999998,45.221383999999986,-16.492506,11.728775999999998,52.30701199999999,21.978463999999995,-60.96237799999999,26.166983999999992,-16.19702,59.61226399999999,11.736441999999997,7.785346000000013,-124.40932999999997
58,58,10.553744000000004,45.293554000000015,-16.689446000000004,13.127386000000003,53.27815600000001,22.327500000000004,-65.19128600000002,26.078376000000006,-16.116446000000007,59.691526000000025,7.870274000000002,-34.10770800000001,-129.61930200000003
59,59,10.838946,45.602206,-16.847304,14.52971,54.307168000000004,22.70429,-70.817254,25.971456,-16.018902,60.042854,4.003636,-77.146186,-133.998558
60,60,11.151982,46.151346000000004,-16.965608,15.927349999999999,55.396026,23.115362,-77.351466,25.843794,-15.904044,60.693391999999996,0.2300960000000015,-120.443916,-136.722032
61,61,11.494078000000002,46.93960800000001,-17.047108,17.311538000000002,56.545044000000004,23.564210000000003,-84.27023600000001,25.692748,-15.771790000000001,61.70918800000001,-3.344641999999999,-162.984224,-137.39406
62,62,11.866418,47.959812,-17.095616,18.673944,57.752418,24.051828,-91.249236,25.515496,-15.62225,63.179565999999994,-6.6074720000000005,-203.700468,-136.189642
63,63,12.270132,49.198896000000005,-17.113482,20.007018000000002,59.01414400000001,24.578208000000004,-98.24962000000001,25.309122000000002,-15.455988000000001,65.19091200000001,-9.441608,-241.57858400000003,-133.81709800000002
64,64,12.706194,50.63861,-17.09938,21.304308000000002,60.324276,25.14386,-105.465298,25.070605999999998,-15.273972,67.8039,-11.728944000000002,-275.764686,-131.313172
65,65,13.175236,52.256567999999994,-17.047472,22.56047,61.675666,25.750778,-113.192614,24.796903999999998,-15.077862,71.046498,-13.35115,-305.654978,-129.74456800000002
66,66,13.677301999999997,54.02788799999999,-16.947933999999997,23.771361999999996,63.06070199999999,26.402595999999996,-121.69606599999997,24.484895999999996,-14.870101999999997,74.92728199999998,-14.189923999999996,-330.94802599999997,-129.92761599999997
67,67,14.211872000000003,55.926878000000016,-16.788710000000005,24.934056000000005,64.47198200000001,27.10416800000001,-131.12541800000002,24.131540000000008,-14.653916000000004,79.46379200000003,-14.126214000000004,-351.6494980000001,-132.27255600000004
68,68,14.77785,57.928632,-16.557460000000003,26.047040000000003,65.902644,27.860778,-141.50353800000002,23.733928000000002,-14.433206,84.71444600000001,-13.038440000000001,-368.033644,-136.807256
69,69,15.373788,60.010382,-16.243232,27.110328,67.34613,28.677568,-152.764416,23.289499999999997,-14.21228,90.80326600000001,-10.799814,-380.577462,-143.35746600000002
70,70,15.998212000000002,62.152392000000006,-15.836750000000002,28.125824,68.79563000000002,29.559156,-164.79792800000004,22.796140000000005,-13.995328000000002,97.93245600000002,-7.275044,-389.8855700000001,-151.79024000000004
71,71,16.650022,64.338478,-15.329698,29.097418,70.243394,30.509462,-177.461078,22.252218,-13.786119999999999,106.383406,-2.316297999999998,-396.614954,-162.20158
72,72,17.328936000000002,66.55606600000002,-14.713278,30.031154000000004,71.68003800000001,31.531466000000005,-190.54417200000003,21.656544000000004,-13.587684000000001,116.50843,4.242188000000001,-401.3949800000001,-174.963994
73,73,18.035846,68.79583000000001,-13.976849999999999,30.934956000000003,73.094466,32.626675999999996,-203.717804,21.00792,-13.402184,128.711348,12.590306000000004,-404.73147000000006,-190.626168
