Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque,Back Torque
904,19.79263025,106.8473395,-2.808143604,193.15389051,36.06775305,3.831266602,18.57081476,-0.3799494622,391.25,84.06250004,46.53124996,25.71874998,-6.012084961,-86.63937378,793.5273438,145.5395203,597.0292969,-25.47976685,196.4980469,7.074779559198385,-1.121397772044263
905,19.72965289,107.3669643,-2.877907283,193.13936639,36.05035005,3.805264943,18.59089448,-0.4275890454,387.2,88.51250004,42.20312496,23.72499998,-6.02520752,-83.93521118,794.6386719,144.7236633,595.7382813,-25.47756958,198.9003906,7.030292238962243,-1.1954660227099827
906,19.66667552,107.886589,-2.947670962,193.12484227,36.03294705,3.779263284,18.61097421,-0.4752286286,383.15,92.96250004,37.87499996,21.73124998,-6.464202881,-83.29782104,794.9433594,144.7238464,595.1074219,-25.02856445,199.8359375,6.983481162582822,-1.2697979595287305
907,19.60369815,108.4062137,-3.017434641,193.11031815,36.01554405,3.753261625,18.63105393,-0.5228682118,379.1,97.41250004,33.54687496,19.73749998,-6.017730713,-82.0093689,796.2734375,144.7243652,594.4707031,-25.47525024,201.8027344,6.934500056662139,-1.3443462566215758
908,19.54072078,108.9258385,-3.08719832,193.09579403,35.99814105,3.727259966,18.65113366,-0.570507795,375.05,101.8625,29.21874996,17.74374998,-6.316772461,-79.94299316,797.6894531,143.9212952,593.4765625,-24.61135864,204.2128906,6.883520041774265,-1.4190630115623333
909,19.47774342,109.4454632,-3.156961999,193.08126991,35.98073805,3.701258307,18.67121338,-0.6181473782,371.0,106.3125001,24.89062496,15.74999998,-5.719299316,-79.5093689,798.5585938,143.4992981,593.1269531,-24.62533569,205.4316406,6.830729369544082,-1.4938998728522652
910,19.4225982,109.9701631,-3.230371583,193.00763442,35.96401387,3.683191001,18.69196943,-0.6624055679,370.4,112.9750001,20.56328121,13.75937498,-5.628448486,-78.49200439,799.7304688,143.0820923,592.5136719,-24.18469238,207.2167969,6.776333038891716,-1.568808161350593
911,19.36745298,110.494863,-3.303781166,192.93399892,35.94728969,3.665123696,18.71272548,-0.7066637576,369.8,119.6375001,16.23593746,11.76874998,-5.506164551,-77.20532227,801.0742188,143.0711365,591.8769531,-23.74380493,209.1972656,6.7205522891304,-1.643738984771908
912,19.31230776,111.0195629,-3.37719075,192.86036343,35.9305655,3.64705639,18.73348152,-0.7509219473,369.2,126.3000001,11.90859371,9.778124984,-6.04888916,-76.57507324,801.390625,143.0822449,591.8847656,-23.75424194,209.5058594,6.663623968801636,-1.7186433443828975
913,19.25716254,111.5442628,-3.450600334,192.78672793,35.91384132,3.628989084,18.75423757,-0.795180137,368.6,132.9625001,7.581249964,7.787499984,-5.418609619,-75.58248901,801.6757813,142.6781311,591.25,-23.28845215,210.4257813,6.60579978006813,-1.7934722334092121
914,19.20201733,112.0689627,-3.524009917,192.71309243,35.89711714,3.610921779,18.77499362,-0.8394383266,368.0000001,139.6250001,3.253906217,5.796874985,-4.772705078,-73.29037476,803.0,142.2737732,590.28125,-22.82904053,212.71875,6.547345399091949,-1.868176727341375
915,19.15274537,112.5665547,-3.596570131,192.58158701,35.88118836,3.600230002,18.79639999,-0.8798362595,374.1000001,146.3500001,-0.7187500326,3.917187485,-5.211914063,-72.02590942,803.4277344,142.2735901,589.6386719,-22.38162231,213.7890625,6.488539473312287,-1.94270806713928
916,19.10347341,113.0641467,-3.669130345,192.45008158,35.86525959,3.589538226,18.81780637,-0.9202341923,380.2000001,153.0750001,-4.691406283,2.037499985,-4.098144531,-69.95471191,805.0488281,141.4584045,589.2929688,-22.3789978,215.7558594,6.429672497231518,-2.0170177370362428
917,19.05420146,113.5617387,-3.741690559,192.31857615,35.84933081,3.57884645,18.83921275,-0.9606321252,386.3000001,159.8000001,-8.664062533,0.1578124845,-3.982696533,-69.74639893,806.5117188,141.8578186,588.3632813,-21.94320679,218.1484375,6.371045569411667,-2.091057538983622
918,19.0049295,114.0593307,-3.814250773,192.18707072,35.83340204,3.568154673,18.86061913,-1.001030058,392.4000001,166.5250001,-12.63671878,-1.721875015,-3.838134766,-68.04953003,807.4257813,141.4361877,588.3359375,-21.50146484,219.0898438,6.31296903484251,-2.1647796656439837
919,18.95565754,114.5569228,-3.886810987,192.05556529,35.81747326,3.557462897,18.88202551,-1.041427991,398.5000001,173.25,-16.60937503,-3.601562517,-3.194580078,-67.82446289,808.7285156,141.8550415,587.9882813,-21.51733398,220.7402344,6.255761018473162,-2.23813677335879
920,18.91016952,115.0007726,-3.953637116,191.87178394,35.80247394,3.553407441,18.90409221,-1.077495039,408.9000001,177.725,-20.46875003,-5.679687517,-3.114349365,-66.13546753,810.7441406,141.4379578,588.3261719,-21.07324219,222.4179688,6.199745857248436,-2.3110820559439746
921,18.8646815,115.4446225,-4.020463245,191.6880026,35.78747463,3.549351985,18.92615892,-1.113562088,419.3000001,182.2,-24.32812503,-7.757812517,-3.10269165,-65.49536133,811.7851563,141.4379883,588.015625,-21.0859375,223.7695313,6.145252439262511,-2.3835693197036094
922,18.81919348,115.8884724,-4.087289374,191.50422126,35.77247531,3.545296529,18.94822563,-1.149629137,429.7000001,186.675,-28.18750003,-9.835937517,-3.425476074,-64.89981079,812.671875,141.4508972,587.6621094,-20.18936157,225.0097656,6.092612459601622,-2.4555530597584574
923,18.77370546,116.3323222,-4.154115503,191.32043991,35.757476,3.541241072,18.97029234,-1.185696185,440.1000001,191.15,-32.04687503,-11.91406252,-1.767425537,-63.22659302,816.3164063,141.0342407,588.3007813,-20.1875,228.015625,6.0421586032247285,-2.526988537628492
924,18.72821745,116.7761721,-4.220941632,191.13665857,35.74247668,3.537185616,18.99235905,-1.221763234,450.5000002,195.625,-35.90625003,-13.99218751,-2.618499756,-62.18618774,816.9199219,140.6240234,588.2734375,-19.31347656,228.6464844,5.994222666018248,-2.5978318599054426
925,18.68438394,117.1486091,-4.277065899,190.91158742,35.7285636,3.53885643,19.01514482,-1.253073948,476.2000002,197.8,-39.66250003,-15.72187501,-2.911071777,-61.34686279,819.3554688,141.0183411,588.6015625,-18.41470337,230.7539063,5.949133626091139,-2.668040057702479
926,18.64055044,117.5210461,-4.333190165,190.68651628,35.71465052,3.540527245,19.0379306,-1.284384662,501.9000002,199.975,-43.41875003,-17.45156251,-2.28036499,-59.71777344,820.9160156,140.6134949,589.2324219,-17.95910645,231.6835938,5.907215678421684,-2.7375711663212425
927,18.59671694,117.8934831,-4.389314432,190.46144513,35.70073743,3.542198059,19.06071638,-1.315695376,527.6000002,202.15,-47.17500003,-19.18125001,-2.7003479,-59.05996704,822.6015625,140.6138306,589.5546875,-17.53631592,233.046875,5.868786246926954,-2.806384304285157
928,18.55288344,118.2659201,-4.445438698,190.23637399,35.68682435,3.543868873,19.08350216,-1.34700609,553.3000002,204.325,-50.93125003,-20.91093751,-1.572174072,-57.80700684,823.9296875,140.6148071,589.2207031,-17.5291748,234.7089844,5.834153988690972,-2.8744397506597035
929,18.50904994,118.6383571,-4.501562965,190.01130284,35.67291127,3.545539688,19.10628793,-1.378316804,579.0000003,206.5,-54.68750002,-22.64062501,-1.810546875,-56.11767578,826.5722656,140.1862488,589.8671875,-16.20205688,236.7050781,5.803616805428008,-2.9416990194827317
930,18.46480818,118.9313106,-4.542278886,189.761223545,35.66027197,3.551868325,19.12990768,-1.404522042,615.9000003,205.625,-57.37500002,-24.08750001,-1.777832031,-55.70147705,827.8046875,139.7758789,590.4902344,-16.20980835,237.3144531,5.777459877384091,-3.008124930160775
931,18.42056643,119.224264,-4.582994807,189.51114424600001,35.64763268,3.558196962,19.15352742,-1.43072728,652.8000003,204.75,-60.06250002,-25.53437501,-1.215179443,-54.46643066,829.1660156,139.7889404,590.7988281,-16.19488525,238.3671875,5.755953734829316,-3.07368167279112
932,18.37632467,119.5172174,-4.623710727,189.261064948,35.63499338,3.564525599,19.17714716,-1.456932518,689.7000003,203.875,-62.75000002,-26.98125001,-1.428955078,-54.26800537,830.3085938,140.2002869,591.4414063,-14.87588501,238.8671875,5.739352381960206,-3.1383348674448466
933,18.33208292,119.8101709,-4.664426648,189.010985649,35.62235409,3.570854237,19.2007669,-1.483137756,726.6000003,203.0,-65.43750002,-28.42812501,-1.858032227,-53.61248779,830.0175781,140.2002869,591.1328125,-14.44784546,238.8847656,5.72789148737123,-3.2020516164271022
934,18.28784116,120.1031243,-4.705142569,188.760906351,35.6097148,3.577182874,19.22438664,-1.509342994,763.5000003,202.125,-68.125,-29.87500001,-1.319366455,-52.3442688,831.5800781,140.1893311,591.7695313,-14.44155884,239.8105469,5.7217866544479214,-3.264800548472147
935,18.24131641,120.3167484,-4.726359743,188.505814956,35.59857287,3.586973278,19.24901183,-1.530196271,799.3000003,198.55,-68.2875,-31.46250001,-1.668792725,-51.96533203,833.5957031,139.795929,592.7285156,-13.55615234,240.8671875,5.721231784337198,-3.3265518538926333
936,18.19479166,120.5303726,-4.747576918,188.250723561,35.58743094,3.596763683,19.27363702,-1.551049548,835.1000003,194.975,-68.45,-33.05000001,-1.094848633,-51.94839478,834.5292969,139.7848206,593.0527344,-13.56390381,241.4765625,5.7263975436469545,-3.387277310015267
937,18.1482669,120.7439967,-4.768794092,187.995632166,35.57628902,3.606554087,19.29826221,-1.571902825,870.9000003,191.4,-68.6125,-34.63750001,-1.077423096,-51.1022644,835.4765625,140.190094,593.6855469,-13.55133057,241.7910156,5.737429948626274,-3.446950296780098
938,18.10174215,120.9576208,-4.790011267,187.740540771,35.56514709,3.616344491,19.32288741,-1.592756102,906.7000003,187.825,-68.775,-36.22500001,-1.555786133,-50.52520752,837.4921875,140.1906128,594.6484375,-13.07833862,242.84375,5.754449077175207,-3.5055458030180113
939,18.0552174,121.1712449,-4.811228441,187.485449376,35.55400517,3.626134896,19.3475126,-1.613609379,942.5000003,184.25,-68.93749999,-37.81250001,-1.013275146,-50.91122437,838.3398438,140.5895386,595.3203125,-13.08862305,243.0195313,5.7775479195470085,-3.5630404244991167
940,18.00483515,121.311648,-4.809785212,187.246218548,35.54460322,3.638128498,19.37336431,-1.628992289,973.8000003,180.575,-67.34374999,-39.27500001,-1.435333252,-50.25222778,838.984375,140.5898438,595.6425781,-12.66369629,243.3417969,5.806791377927024,-3.6194123552562587
941,17.9544529,121.452051,-4.808341982,187.00698772,35.53520127,3.6501221,19.39921603,-1.644375199,1005.1,176.9,-65.74999999,-40.73750001,-1.885253906,-48.97723389,840.5683594,140.5900269,596.2851563,-12.22201538,244.2832031,5.842215424102363,-3.6746413738717534
942,17.90407065,121.592454,-4.806898753,186.767756892,35.52579933,3.662115703,19.42506774,-1.659758109,1036.4,173.225,-64.15624999,-42.20000001,-2.320404053,-49.81887817,841.8300781,141.4063416,596.9394531,-11.77612305,244.890625,5.883826423151809,-3.7287088263778387
943,17.8536884,121.732857,-4.805455523,186.528526064,35.51639738,3.674109305,19.45091946,-1.675141018,1067.7,169.55,-62.56249999,-43.66250001,-2.915863037,-49.22000122,842.8085938,141.417511,597.9082031,-11.75305176,244.9003906,5.93160062953401,-3.7815976072359025
944,17.80330615,121.87326,-4.804012293,186.289295236,35.50699543,3.686102907,19.47677118,-1.690523928,1099.0,165.875,-60.96874999,-45.12500001,-3.824432373,-48.63861084,843.3359375,141.4183655,598.8632813,-10.8600769,244.4726563,5.9854838602305485,-3.833292139593514
945,17.74786593,121.9502628,-4.777895185,186.084270797,35.49955493,3.699074085,19.50410626,-1.700461712,1132.6,168.225,-59.43124999,-46.21250001,-4.244537354,-47.97677612,844.5996094,141.4178467,599.5,-10.4397583,245.0996094,6.045391347848298,-3.883778355676607
946,17.6924257,122.0272656,-4.751778077,185.879246357,35.49211443,3.712045263,19.53144135,-1.710399495,1166.2,170.575,-57.89374999,-47.30000001,-4.314819336,-46.96136475,845.5898438,141.0124207,600.4804688,-10.41668701,245.109375,6.111207774942889,-3.9330436777657103
947,17.63698548,122.1042685,-4.725660968,185.674221918,35.48467393,3.72501644,19.55877643,-1.720337278,1199.8,172.925,-56.35624999,-48.38750001,-4.767730713,-45.05462646,845.5449219,141.012085,601.140625,-9.973815918,244.4042969,6.182787489356669,-3.9810769998220303
948,17.58154525,122.1812713,-4.69954386,185.469197478,35.47723342,3.737987618,19.58611152,-1.730275062,1233.4,175.275,-54.81874999,-49.47500001,-5.325469971,-45.0640564,846.1601563,141.0235291,601.4492188,-9.978393555,244.7109375,6.2599548990373926,-4.027868669576659
949,17.52610503,122.2582741,-4.673426752,185.264173039,35.46979292,3.750958795,19.61344661,-1.740212845,1267.0,177.6250001,-53.28124998,-50.56250001,-6.26449585,-44.66082764,847.6542969,140.6178894,603.0585938,-9.096588135,244.5957031,6.342505043565519,-4.073410470768073
950,17.46481311,122.2837756,-4.621861266,185.106269294,35.46446447,3.763818602,19.64253609,-1.744883333,1284.8,187.2500001,-50.98749998,-51.65625001,-6.750335693,-42.62814331,847.9960938,139.8016357,603.3867188,-8.628692627,244.609375,6.430204338484745,-4.117695605119799
951,17.40352118,122.309277,-4.57029578,184.948365548,35.45913603,3.776678408,19.67162557,-1.749553822,1302.6,196.8750001,-48.69374998,-52.75000001,-6.761474609,-41.37850952,848.3144531,139.8016357,603.3867188,-8.617553711,244.9277344,6.52279148757644,-4.160718673534747
952,17.34222926,122.3347785,-4.518730295,184.790461803,35.45380758,3.789538214,19.70071505,-1.75422431,1320.4,206.5000001,-46.39999998,-53.84375001,-6.78302002,-40.55899048,849.8789063,138.9859314,604.6464844,-8.619232178,245.2324219,6.619978557478797,-4.202475655846369
953,17.28093734,122.3602799,-4.467164809,184.632558058,35.44847914,3.80239802,19.72980453,-1.758894798,1338.2,216.1250001,-44.10624998,-54.93750001,-7.681854248,-39.1133728,850.8085938,138.1704407,604.9492188,-7.746704102,245.859375,6.721452208445853,-4.242963888323863
954,17.21964542,122.3857813,-4.415599323,184.474654313,35.44315069,3.815257826,19.75889402,-1.763565286,1356.0,225.7500001,-41.81249996,-56.03125,-7.732696533,-38.7071228,851.7929688,137.7641907,605.9335938,-7.746704102,245.859375,6.826875074413844,-4.2821820379972815
955,17.15212297,122.3729616,-4.339006113,184.36978503699999,35.4399672,3.827150503,19.78999732,-1.76330339,1370.0,239.6500001,-36.52031246,-56.58125,-8.949188232,-36.23464966,852.7832031,136.5413513,606.6054688,-7.735534668,246.1777344,6.935887284768083,-4.320130072789205
956,17.08460052,122.3601419,-4.262412903,184.264915762,35.4367837,3.83904318,19.82110062,-1.763041493,1384.0,253.5500001,-31.22812496,-57.13125,-9.975402832,-34.81817627,854.3476563,135.7371521,607.5546875,-7.29699707,246.7929688,7.048108119260785,-4.356809226474631
957,17.01707807,122.3473222,-4.185819693,184.160046487,35.4336002,3.850935857,19.85220393,-1.762779597,1398.0,267.4500001,-25.93593746,-57.68125,-10.45056152,-34.8237915,854.9882813,135.7369995,607.875,-6.832855225,247.1132813,7.163137786500366,-4.39222195768572
958,16.94955563,122.3345024,-4.109226483,184.055177211,35.43041671,3.862828534,19.88330723,-1.7625177,1412.0,281.3500001,-20.64374996,-58.23125,-11.05206299,-33.7644043,855.6601563,135.3189697,608.2382813,-6.843353271,247.421875,7.28055931544956,-4.426371902521639
959,16.88203318,122.3216827,-4.032633272,183.950307936,35.42723321,3.874721211,19.91441054,-1.762255803,1426.0,295.2500001,-15.35156246,-58.78125,-11.61898804,-33.13339233,856.5214844,135.3308105,609.5234375,-6.856201172,246.9980469,7.399940548522974,-4.459263820729969
960,16.80829661,122.2853128,-3.932477547,183.897339421,35.42607428,3.885113002,19.9477484,-1.757542974,1437.6,307.5000001,-11.07812496,-58.75625,-13.26565552,-32.09844971,857.2109375,134.9237671,610.1914063,-6.397766113,247.0195313,7.520836224129323,-4.490903535773727
961,16.73456003,122.2489429,-3.832321822,183.844370905,35.42491534,3.895504793,19.98108626,-1.752830144,1449.2,319.7500001,-6.804687464,-58.73125,-14.71078491,-32.11642456,856.8046875,134.9355469,610.203125,-5.514190674,246.6015625,7.642790135756275,-4.521297869330064
962,16.66082346,122.2125731,-3.732166097,183.791402389,35.42375641,3.905896585,20.01442413,-1.748117314,1460.8,332.0000001,-2.531249964,-58.70625,-15.3168335,-31.08453369,857.4648438,134.5412292,610.859375,-5.52154541,246.6054688,7.765337353936783,-4.550454570918745
963,16.58708689,122.1762032,-3.632010372,183.738433873,35.42259747,3.916288376,20.04776199,-1.743404485,1472.4,344.2500001,1.742187536,-58.68125,-16.35021973,-31.10354614,858.1347656,134.5290222,611.5292969,-5.069366455,246.6054688,7.888006496815217,-4.578382243460129
964,16.51335032,122.1398333,-3.531854647,183.685465358,35.42143854,3.926680167,20.08109986,-1.738691655,1484.0,356.5000001,6.015625038,-58.65625,-17.35256958,-31.09521484,859.0976563,134.5406494,612.171875,-4.638549805,246.9257813,8.010322034739936,-4.605090265610369
965,16.43374193,122.0986141,-3.410406262,183.677444307,35.42201926,3.935434204,20.11682666,-1.730136011,1485.2,363.9000001,10.51562504,-58.44375,-18.97216797,-29.64602661,860.4042969,133.7232361,613.1523438,-4.183227539,247.2519531,8.131806614407282,-4.63058871176542
966,16.35413355,122.0573948,-3.288957877,183.669423256,35.42259998,3.94418824,20.15255345,-1.721580367,1486.4,371.3000001,15.01562504,-58.23125,-18.41851807,-28.85012817,860.7949219,132.9202881,613.109375,-4.179168701,247.6855469,8.251983388457532,-4.65488827072579
967,16.27452516,122.0161756,-3.167509491,183.661402205,35.4231807,3.952942277,20.18828025,-1.713024723,1487.6,378.7000001,19.51562504,-58.01875,-19.86080933,-29.45501709,861.7558594,132.9077454,613.4550781,-3.320892334,248.3007813,8.370378336911822,-4.678000164098026
968,16.19491677,121.9749563,-3.046061106,183.653381155,35.42376142,3.961696314,20.22400705,-1.704469079,1488.8,386.1000001,24.01562504,-57.80625,-20.32553101,-28.02182007,862.2617188,132.0917969,614.0859375,-2.883300781,248.1757813,8.486522567350518,-4.699936065408858
969,16.11530839,121.9337371,-2.924612721,183.645360104,35.42434214,3.97045035,20.25973385,-1.695913435,1490.0,393.5,28.51562503,-57.59374999,-20.92788696,-27.62765503,862.5976563,131.6976318,614.421875,-2.883300781,248.1757813,8.599954581214677,-4.720708020589709
970,16.03041046,121.9193954,-2.784652531,183.671496265,35.426238,3.977869306,20.29791338,-1.684222482,1476.4,398.65,31.53750003,-56.92499999,-21.41629028,-26.18341064,862.9277344,130.8813477,614.7285156,-2.424865723,248.1992188,8.710222493972946,-4.740328370155862
971,15.94551254,121.9050536,-2.644692341,183.697632426,35.42813385,3.985288263,20.33609291,-1.67253153,1462.8,403.8,34.55937503,-56.25624999,-22.62896729,-25.36886597,863.6113281,130.0688477,615.1074219,-2.429412842,248.5039063,8.816886197089232,-4.758809673302237
972,15.86061462,121.8907119,-2.504732151,183.723768587,35.4300297,3.992707219,20.37427245,-1.660840577,1449.2,408.95,37.58125003,-55.58749999,-22.62896729,-25.36886597,863.6113281,130.0688477,615.1074219,-2.429412842,248.5039063,8.919519449855597,-4.7761646342879365
973,15.77571669,121.8763701,-2.364771961,183.749904748,35.43192556,4.000126176,20.41245198,-1.649149624,1435.6,414.1,40.60312503,-54.91874999,-22.64471436,-24.54891968,863.9023438,129.2526855,615.09375,-2.432556152,248.8085938,9.017711889394604,-4.792406031666562
974,15.69081877,121.8620284,-2.224811771,183.77604091,35.43382141,4.007545132,20.45063152,-1.637458671,1422.0,419.25,43.625,-54.25,-24.24230957,-24.78390503,862.6699219,128.8464661,613.8691406,-2.003417969,248.8007813,9.111070947560606,-4.807546650923472
975,15.60135866,121.9656251,-2.069358369,183.823902095,35.43653313,4.014360732,20.49121964,-1.623398502,1397.2,424.85,43.53125,-53.6875,-25.30249023,-24.42025757,862.3613281,128.4516296,613.5605469,-1.551239014,248.8007813,9.199223664023211,-4.821599220889514
976,15.51189854,122.0692219,-1.913904968,183.87176328,35.43924485,4.021176332,20.53180775,-1.609338333,1372.4,430.45,43.4375,-53.125,-26.32568359,-22.97738647,861.59375,127.647583,612.9003906,-1.098510742,248.6933594,9.281818385431169,-4.8345763540747075
977,15.42243843,122.1728186,-1.758451566,183.919624466,35.44195657,4.027991931,20.57239587,-1.595278163,1347.6,436.05,43.34375,-52.5625,-26.91851807,-22.15029907,860.9785156,126.8187256,612.2832031,-1.101409912,248.6953125,9.358526341288202,-4.8464904909814015
978,15.33297832,122.2764154,-1.602998164,183.967485651,35.44466829,4.034807531,20.61298399,-1.581217994,1322.8,441.65,43.25,-52.0,-27.36843872,-21.69906616,860.0429688,126.4129944,611.3378906,-0.6964111328,248.7050781,9.42904308819031,-4.857353848551759
979,15.2435182,122.3800121,-1.447544762,184.015346837,35.44738001,4.041623131,20.65357211,-1.567157825,1298.0,447.2500001,43.15624997,-51.4375,-27.89315796,-21.93136597,857.9785156,126.0147705,609.7109375,-0.6931152344,248.2675781,9.493089815462541,-4.867178373067038
980,15.15029532,123.3054505,-1.279652595,184.07282196,35.45042572,4.048905724,20.69640576,-1.551511813,1256.0,454.4000001,40.08749997,-50.90625,-28.38388062,-20.51647949,855.7773438,125.1748962,607.8046875,-0.2147521973,247.9726563,9.550414506865627,-4.875975697950341
981,15.05707244,124.230889,-1.111760428,184.130297084,35.45347143,4.056188316,20.73923942,-1.535865802,1214.0,461.5500001,37.01874997,-50.375,-28.35928345,-20.53723145,855.40625,125.1994324,607.1289063,-0.2178955078,248.2773438,9.600792954682301,-4.883757107050687
982,14.96384956,125.1563274,-0.9438682613,184.187772207,35.45651714,4.063470909,20.78207307,-1.52021979,1172.0,468.7000001,33.94999997,-49.84375,-29.8309021,-19.71902466,853.1113281,124.3712463,605.5546875,0.668762207,247.5566406,9.644029623959083,-4.8905335041140425
983,14.87062668,126.0817659,-0.7759760944,184.245247331,35.45956285,4.070753502,20.82490673,-1.504573779,1130.0,475.8500001,30.88124997,-49.3125,-30.21774292,-20.3152771,850.5703125,124.3716125,603.3125,1.082824707,247.2578125,9.679958365895734,-4.8963153891760856
984,14.7774038,127.007204,-0.6080839275,184.302722454,35.46260856,4.078036094,20.86774038,-1.488927767,1088.0,483.0000001,27.81249998,-48.78124999,-30.25158691,-19.90960693,849.3046875,123.9659424,602.046875,1.082824707,247.2578125,9.708442980356965,-4.9011128424564125
985,14.6812698,87.27690323,-0.4307414234,184.359447987,35.46562957,4.087026619,20.91253467,-1.4724537,1047.4,490.3000001,25.27968748,-48.03749999,-30.21530151,-19.4992981,847.0351563,123.5556335,599.7773438,1.082824707,247.2578125,9.729377628292063,-4.904935516054442
986,14.58513581,47.54660247,-0.2533989194,184.416173519,35.46865057,4.096017144,20.95732896,-1.455979633,1006.8,497.6000001,22.74687498,-47.29374999,-30.66641235,-19.07574463,844.5136719,123.1500244,597.2421875,1.518249512,247.2714844,9.742687095529828,-4.907792633484971
987,14.48900182,7.816301709,-0.07605641529,184.472899052,35.47167157,4.105007669,21.00212325,-1.439505566,966.1999997,504.9000001,20.21406248,-46.54999999,-30.7048645,-18.67218018,842.9433594,122.7444153,595.9785156,1.522827148,246.9648438,9.748326909985295,-4.90969299692818
988,14.39286783,-31.91399905,0.1012860888,184.529624584,35.47469257,4.113998194,21.04691754,-1.423031499,925.5999997,512.2000001,17.68124998,-45.80624999,-31.27124023,-18.85699463,839.0214844,122.3262634,592.4980469,1.495697021,246.5234375,9.746283314809459,-4.910645001981185
989,14.29673384,-71.64429946,0.2786285929,184.586350117,35.47771358,4.122988719,21.09171183,-1.406557432,884.9999997,519.5,15.1484375,-45.06249999,-31.19613647,-18.29666138,835.1972656,121.0933838,588.9804688,1.958404541,246.2167969,9.736573100494137,-4.9106566596259675
990,14.19862798,-70.44380877,0.4625242959,184.634349672,35.48056004,4.134904898,21.1380655,-1.389941144,848.3999997,523.3,15.259375,-44.41249999,-31.18414307,-18.28994751,833.4824219,121.0937195,587.6992188,1.954376221,245.7832031,9.71924329943507,-4.9097356250630595
991,14.10052213,-69.24331808,0.6464199988,184.682349227,35.4834065,4.146821078,21.18441917,-1.373324856,811.7999997,527.1,15.3703125,-43.76249999,-31.63726807,-17.86660767,830.3125,120.688324,584.515625,2.389801025,245.796875,9.694370746889831,-4.907889233039987
992,14.00241627,-68.04282739,0.8303157017,184.730348782,35.48625296,4.158737258,21.23077284,-1.356708567,775.1999997,530.9,15.48125,-43.11249999,-31.11541748,-17.04925537,825.5722656,119.8654175,580.0742188,2.390014648,245.4980469,9.662061512532745,-4.905124539327817
993,13.90431041,-66.84233669,1.014211405,184.778348337,35.48909942,4.170653438,21.27712651,-1.340092279,738.5999997,534.7,15.5921875,-42.46249999,-30.57492065,-16.63238525,823.9882813,119.4485474,578.4902344,2.390014648,245.4980469,9.622450206880476,-4.901448367999173
994,13.80620455,-65.64184601,1.198107108,184.826347892,35.49194588,4.182569618,21.32348018,-1.323475991,701.9999999,538.5,15.70312502,-41.81249999,-29.9024353,-16.25775146,819.0917969,119.0438843,574.6367188,2.844421387,244.4550781,9.575699166824624,-4.896867364069521
995,13.707198,-65.53359961,1.385752936,184.860021052,35.49470636,4.198450099,21.37088804,-1.307293072,685.4999999,538.2,18.10312502,-41.08749999,-29.42672729,-16.05117798,814.3769531,118.2252502,570.2363281,2.825927734,244.140625,9.521997524443732,-4.891388050883225
996,13.60819144,-65.42535321,1.573398764,184.893694211,35.49746683,4.21433058,21.4182959,-1.291110153,668.9999999,537.9,20.50312502,-40.36249999,-29.41506958,-16.68927002,812.7734375,118.225769,568.6367188,2.833312988,244.1367188,9.461560163205064,-4.885016891431792
997,13.50918488,-65.31710682,1.761044593,184.927367371,35.50022731,4.230211062,21.46570375,-1.274927234,652.4999999,537.6,22.90312502,-39.63749999,-29.19812012,-16.07537842,808.3476563,116.9809875,564.8105469,3.702606201,243.5371094,9.39462656566036,-4.877760352689664
998,13.41017832,-65.20886042,1.948690421,184.961040531,35.50298779,4.246091543,21.51311161,-1.258744316,635.9999999,537.3,25.30312502,-38.91249999,-28.67108154,-15.25506592,802.9257813,116.1822815,559.3710938,3.716217041,243.5546875,9.321459556883523,-4.869624972110977
999,13.31117177,-65.10061402,2.136336249,184.994713691,35.50574826,4.261972024,21.56051947,-1.242561397,619.4999999,536.9999999,27.70312502,-38.18749999,-28.10754395,-15.44821167,801.3339844,115.7653809,557.7871094,3.693206787,243.546875,9.242343948212335,-4.860617425606201
1000,13.21247161,-65.14223267,2.32504251,185.010366439,35.50872156,4.282591146,21.60839365,-1.22724692,601.8999998,530.6999999,29.93125002,-37.15624999,-28.60354614,-15.26165771,796.6230469,114.9300537,553.6933594,4.127227783,242.9296875,9.157585086273198,-4.85074459645344
1001,13.11377145,-65.18385132,2.513748771,185.026019188,35.51169486,4.303210267,21.65626783,-1.211932444,584.2999998,524.3999999,32.15937502,-36.12499999,-27.9430542,-14.43371582,791.84375,114.1200562,548.8984375,4.562591553,242.9453125,9.067507312751069,-4.840013644546224
1002,13.01507129,-65.22546996,2.702455032,185.041671937,35.51466816,4.323829389,21.70414202,-1.196617967,566.6999998,518.0999999,34.38750002,-35.09374999,-27.40545654,-14.65673828,788.9785156,113.7034912,546.34375,4.574493408,242.6347656,8.97245234092315,-4.828432075160661
1003,12.91637113,-65.26708861,2.891161293,185.057324686,35.51764145,4.34444851,21.7520162,-1.18130349,549.0999998,511.7999999,36.61562502,-34.06249999,-28.04666138,-13.840271,784.5976563,112.8794556,542.5703125,4.579345703,242.0273438,8.872777555568256,-4.816007806220482
