	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d
917	917.00000	3.66400	15.59780	33.10330	32.64523	-22.18235	-7.93305	-110.58013	18.92778	27.90875	0.15411	-82.08836	-20.16526	9.15198	-24.88825	125.87746	111.58468	62.73020	-219.73961	357.75061	-68.97409	-65.07176	-38.35790	0.47069	0.13164	-0.31178	0.37477	
918	918.00000	3.66800	15.94131	31.90722	32.64953	-22.23771	-6.36264	-111.10819	19.09170	28.38370	-0.08978	-82.28069	-20.09068	9.00333	-25.04580	149.43138	102.43585	146.44142	-215.66325	327.30017	-5.48962	-33.80624	-49.02020	0.46895	0.13128	-0.35325	0.54561	
919	919.00000	3.67200	16.76923	31.38400	32.02621	-22.28611	-4.74200	-111.18453	19.21302	28.43663	-0.23240	-82.43423	-20.01253	9.01702	-25.25359	174.89282	125.72571	206.83539	-61.74051	243.98994	44.12610	0.85097	-54.29255	0.46772	0.13078	-0.03519	0.65493	
920	920.00000	3.67600	17.59836	31.42760	31.26464	-22.36597	-3.12946	-110.97559	19.17562	28.61163	-0.10476	-82.65862	-19.88453	9.11540	-25.43395	185.77451	151.71234	192.92740	38.55305	168.64000	318.07721	2.68840	-60.99790	0.46599	0.13012	0.36450	0.60336	
921	921.00000	3.68000	18.31966	31.78612	29.98753	-22.30490	-1.50690	-111.37408	18.52573	31.16114	-0.19802	-82.90422	-19.59855	9.24004	-25.52037	165.03641	151.68584	116.33643	166.98848	35.90214	373.69754	-7.44757	-83.13145	0.46451	0.12976	0.67169	0.47342	
922	922.00000	3.68400	18.54534	32.74753	29.18838	-22.19652	-0.92162	-109.75834	18.33183	30.44261	-0.45120	-83.15881	-19.32036	9.31726	-25.53600	136.39360	111.40882	-35.69329	140.83975	-331.46167	143.60220	-43.64408	-65.36058	0.46302	0.12991	0.72489	0.40071	
923	923.00000	3.68800	18.06050	32.91324	30.02582	-21.96253	-4.19486	-108.24004	19.06730	29.33793	-0.64635	-83.37720	-19.47341	9.42230	-25.69983	130.11951	105.69179	-138.42371	72.19530	-395.31696	-109.85426	-80.96503	-52.61076	0.46133	0.13018	0.69617	0.39997	
924	924.00000	3.69200	17.42776	33.32761	31.24581	-22.25979	-5.99186	-105.87094	20.38439	25.89683	-0.87017	-83.63114	-19.61359	9.60290	-25.68686	116.10048	97.42968	-108.92847	52.09507	-76.47870	-132.01520	-76.91231	-77.49975	0.45917	0.13032	0.69755	0.38708	
925	925.00000	3.69600	17.18781	33.28964	31.54144	-22.21453	-6.21157	-104.69128	20.98864	24.94240	-1.13232	-83.98620	-19.39097	9.54940	-25.79366	128.95387	86.81535	-88.02615	-110.97288	-38.88855	-47.80050	-76.62778	-84.85545	0.45643	0.13003	0.60244	0.40103	
926	926.00000	3.70000	16.72367	32.43951	32.46258	-22.20917	-7.42908	-104.36127	22.27091	24.10116	-1.43706	-84.32267	-19.29781	9.54580	-25.95794	163.71007	121.13525	-23.72750	-186.64349	-32.37066	-21.87676	-76.62177	-89.82464	0.45442	0.12927	0.49051	0.42754	
927	927.00000	3.70400	16.99726	31.75924	32.17585	-22.19009	-7.05807	-104.01614	23.15381	24.14158	-1.82011	-84.68995	-19.17650	9.45617	-26.05771	249.31076	127.48495	74.08732	-186.46640	-60.75522	331.90421	-45.65474	-105.79910	0.45181	0.12817	0.49911	0.43529	
928	928.00000	3.70800	17.31689	30.91199	31.23384	-21.81663	-6.77650	-104.53821	23.16250	26.91663	-1.87133	-85.15990	-18.78872	9.31028	-26.87942	278.44971	149.63094	50.94744	-187.25558	-76.76073	294.92465	-18.27867	-82.01034	0.44923	0.12685	0.56374	0.48160	
929	929.00000	3.71200	17.40536	30.31351	30.11975	-21.86393	-5.76438	-104.74902	23.66087	27.17669	-1.96756	-85.41940	-18.27197	9.39921	-27.06176	236.57167	168.38922	-32.00939	-136.07933	41.30865	-13.50408	-0.40733	-67.33527	0.44739	0.12613	0.61606	0.50022	
930	930.00000	3.71600	17.05955	29.82897	30.64419	-22.29295	-5.89869	-104.51034	24.79344	26.78443	-1.85932	-85.76726	-18.29789	9.53062	-27.39675	217.80568	177.12747	-37.76921	-93.75018	84.89705	167.94194	20.92132	-60.19031	0.44528	0.12572	0.66045	0.43488	
931	931.00000	3.72000	17.10370	29.54719	29.11344	-22.23453	-4.15370	-105.06139	24.73454	28.80291	-1.81697	-85.90367	-17.69356	9.65140	-27.37998	196.10103	223.94460	-30.86763	-88.55186	82.23365	368.13452	6.43715	-47.77779	0.44341	0.12551	0.55943	0.35382	
932	932.00000	3.72400	16.81336	29.12140	28.59379	-22.35577	-3.34421	-105.50282	25.06596	30.62955	-1.87328	-86.06587	-17.46050	9.81311	-27.17833	175.44595	244.98758	-21.93595	-78.23300	19.47499	248.74312	3.88058	-47.10421	0.44103	0.12533	0.46533	0.32407	
933	933.00000	3.72800	16.92812	28.91827	26.84329	-22.11694	-1.89674	-105.51280	25.38410	31.20332	-1.81456	-86.30392	-16.97014	9.91919	-26.81169	186.71431	151.91437	15.73329	-136.27106	-78.54174	120.58461	3.91521	-49.23021	0.43846	0.12497	0.47040	0.40048	
934	934.00000	3.73200	16.93851	28.05625	26.63074	-22.00325	-2.15619	-105.55508	26.27725	31.63883	-1.83459	-86.45473	-16.81404	9.96262	-27.45266	160.45041	159.80066	-33.93483	-247.57056	-135.36786	106.20547	-33.67329	-46.67476	0.43606	0.12393	0.42860	0.47489	
935	935.00000	3.73600	16.65567	26.93431	25.72297	-21.90672	-1.94050	-106.63291	26.81880	33.05618	-2.11669	-86.67365	-16.34011	10.11849	-26.81812	141.40614	197.23456	-1.04497	-203.31816	-152.55301	159.74490	-16.08512	-48.14645	0.43407	0.12347	0.50555	0.52409	
936	936.00000	3.74000	16.92144	26.42791	24.57924	-21.78689	-1.47284	-106.67700	27.22036	33.92020	-2.03655	-86.86633	-15.91918	10.13896	-27.01257	157.27409	149.37413	33.47803	-121.42355	-35.01437	-58.36656	15.19522	-45.24624	0.43209	0.12282	0.69596	0.51236	
937	937.00000	3.74400	16.93353	25.96772	24.25381	-21.95334	-0.85664	-105.74277	28.61872	31.80480	-2.00887	-87.03853	-15.78757	10.12104	-26.88068	165.14169	152.58167	-14.76567	-11.69214	-76.68860	-28.71254	30.32137	-30.86365	0.42979	0.12265	0.80894	0.44379	
938	938.00000	3.74800	16.79646	26.30843	23.89071	-21.86116	-1.44758	-104.79412	29.11226	32.03728	-1.76303	-87.11522	-15.44951	10.13242	-27.10747	176.65411	148.42174	-55.80782	133.89813	-128.41270	68.62165	40.38865	-29.89925	0.42691	0.12245	0.80217	0.41129	
939	939.00000	3.75200	16.48598	27.03486	24.91388	-22.24749	-2.49584	-102.99216	30.40955	29.96210	-1.70870	-87.27489	-15.60401	10.14478	-27.09074	163.63553	196.50862	-49.42433	156.76515	-98.61621	33.76483	2.75290	-26.77339	0.42351	0.12202	0.75083	0.38536	
940	940.00000	3.75600	16.39956	27.56599	24.30447	-22.19803	-2.62012	-102.46992	30.74301	30.29191	-1.78406	-87.36239	-15.21219	10.18832	-26.82515	133.39554	207.90434	54.08662	150.12111	-197.97878	506.59259	-32.57267	-18.18859	0.41984	0.12129	0.72025	0.35999	
941	941.00000	3.76000	16.91695	28.28333	22.98696	-21.90599	-2.29436	-102.34472	30.31870	33.45845	-2.05221	-87.46393	-14.78127	10.14841	-26.50936	106.08753	206.83624	124.94721	98.07824	-224.13208	501.62640	-40.55444	-5.93896	0.41660	0.12046	0.56377	0.34831	
942	942.00000	3.76400	17.39701	28.29509	21.91543	-21.69347	-2.19799	-102.16528	30.81162	34.04236	-2.13676	-87.47472	-14.52169	10.23445	-26.03070	114.95536	210.03632	175.08711	-52.88031	-229.89674	293.12509	-32.51392	-8.73423	0.41369	0.11982	0.39764	0.31327	
943	943.00000	3.76800	18.31989	27.86289	19.40152	-21.18357	-0.79807	-102.55657	30.94024	35.98366	-2.31850	-87.55582	-14.04695	10.23343	-25.76603	152.84578	207.11688	155.15747	-191.91467	-232.80220	102.89827	-4.21597	-12.17760	0.41116	0.11939	0.27751	0.26542	
944	944.00000	3.77200	18.63768	26.76711	18.43317	-20.91628	-0.81622	-102.55708	32.25643	35.20285	-2.17967	-87.56688	-13.99237	10.22719	-25.60554	175.49542	215.20474	88.91296	-172.00507	-202.40308	-34.64535	35.85816	-2.66300	0.40856	0.11895	0.37850	0.17718	
945	945.00000	3.77600	19.03874	26.46990	15.17258	-20.43267	1.53627	-102.94315	32.60624	36.03355	-1.94357	-87.58400	-13.39038	10.27859	-25.46680	156.31320	215.31851	16.32129	-105.40639	-87.39720	91.24912	38.12593	17.27203	0.40606	0.11853	0.65988	0.11940	
946	946.00000	3.78000	18.76650	25.92491	13.68546	-20.20531	2.93263	-103.36794	33.41355	36.61300	-1.82510	-87.42748	-13.07917	10.17312	-25.16813	145.07393	198.33928	-118.86198	-79.23724	-0.35259	176.24664	-2.47907	32.35717	0.40359	0.11828	0.79907	0.18524	
947	947.00000	3.78400	18.08598	25.83371	13.62461	-20.21390	2.98439	-103.73382	34.11766	38.10410	-2.03546	-87.32870	-12.88810	10.21992	-25.04918	136.96669	189.44798	-177.83829	-32.04841	-5.78873	212.90764	-21.72024	37.66373	0.40065	0.11784	0.85565	0.30880	
948	948.00000	3.78800	17.34484	25.66289	13.96272	-20.32398	2.62640	-104.14818	34.88461	38.96326	-2.03174	-87.12394	-12.60289	10.30586	-24.76699	130.64592	198.05896	-175.24692	-48.42543	51.38412	-83.76654	-25.62740	35.14336	0.39770	0.11700	0.81240	0.40863	
949	949.00000	3.79200	16.68430	25.44036	15.11263	-20.67068	2.00099	-103.94502	36.19262	37.61319	-2.23387	-87.05709	-12.46636	10.41411	-24.52212	121.53017	180.23468	-139.60703	-13.99035	-76.30951	22.75552	-42.49089	3.70009	0.39383	0.11617	0.62086	0.44200	
950	950.00000	3.79600	16.22535	25.53487	15.65219	-20.68967	0.43476	-103.90082	36.63535	38.94394	-2.39389	-87.09258	-12.23523	10.52135	-24.31136	186.85483	182.58391	-70.54025	13.07811	-246.20926	411.95959	-9.23111	-35.08628	0.39065	0.11512	0.50320	0.40694	
951	951.00000	3.80000	16.12102	25.54371	14.88241	-20.38674	0.24785	-104.07560	36.83410	41.01231	-2.29849	-87.32283	-11.84968	10.37184	-24.58123	238.88492	208.81737	-79.39952	6.15120	-48.61897	269.01657	21.51420	-34.55857	0.38714	0.11436	0.51223	0.26779	
952	952.00000	3.80400	15.59533	25.59630	14.56598	-20.38794	1.06321	-103.79600	37.57430	41.01544	-2.25099	-87.37940	-11.54091	10.33820	-24.58283	222.22133	182.94342	-87.90401	37.67686	92.19039	208.55708	30.93171	-14.82987	0.38390	0.11378	0.43556	0.21070	
953	953.00000	3.80800	15.41605	25.82643	14.50873	-20.40437	1.33556	-103.16544	38.30606	41.96032	-2.02037	-87.42416	-11.45721	10.24544	-24.90511	185.65085	154.91553	21.23943	45.75406	105.35419	426.89005	3.20771	0.12154	0.38147	0.11319	0.35495	0.30242	
954	954.00000	3.81200	15.76480	25.96205	13.85587	-20.43337	2.57160	-102.67452	39.07671	43.54963	-2.22458	-87.37820	-11.39712	10.12076	-24.81246	154.54506	201.48129	176.26443	60.04424	2.80286	560.29974	-38.66678	40.96242	0.37875	0.11263	0.29913	0.46499	
955	955.00000	3.81600	16.82704	26.31391	10.86213	-20.29133	4.77682	-102.63445	39.19439	46.02885	-2.37099	-87.12419	-10.82758	10.02967	-24.54199	140.59001	187.21216	220.96806	58.60938	-124.58630	504.55029	-41.81289	72.58149	0.37594	0.11200	0.34142	0.58482	
956	956.00000	3.82000	17.53292	26.40858	10.08425	-20.29623	5.10960	-102.25599	40.07236	47.26249	-2.52907	-86.76342	-10.71844	9.99708	-24.46531	94.82653	150.63867	145.70926	69.23043	-149.31203	404.41571	-51.63016	91.22562	0.37294	0.11161	0.37877	0.61756	
957	957.00000	3.82400	17.99108	26.86354	8.68889	-20.25185	5.62071	-102.05346	40.41322	48.81908	-2.83247	-86.40532	-10.37800	10.00848	-24.11459	96.95750	132.72836	61.08906	105.81670	-94.54488	365.65305	-37.93244	73.54317	0.36892	0.11122	0.44717	0.59635	
958	958.00000	3.82800	18.02675	27.24753	8.63284	-20.18474	5.71482	-101.56165	40.98320	49.65895	-2.80757	-86.09091	-10.16387	9.91511	-24.20753	121.03311	145.14542	-31.19223	43.43708	23.79653	239.34509	-40.19184	42.16747	0.36517	0.11082	0.51969	0.49239	
959	959.00000	3.83200	17.74402	27.21097	8.07857	-20.15740	6.38381	-101.57029	41.73603	50.36850	-3.12199	-86.07043	-9.81651	9.93628	-23.94751	118.37697	157.77914	-51.82705	41.66394	-51.82968	191.19490	-34.89652	49.15654	0.36110	0.11088	0.50337	0.35474	
960	960.00000	3.83600	17.61383	27.57851	7.93236	-19.91398	5.95835	-101.07788	42.51019	50.82899	-3.12719	-85.99671	-9.78625	9.82810	-23.90962	122.88158	158.93321	-52.84667	90.86165	-45.67844	248.05873	1.89137	75.87646	0.35699	0.11076	0.48328	0.25055	
961	961.00000	3.84000	17.31683	27.94272	6.71908	-19.73429	7.29690	-101.00127	42.99007	51.93195	-3.09487	-85.79361	-9.45988	9.75160	-23.66598	128.98271	181.01338	-88.28706	85.73444	125.68484	275.50607	-24.39576	144.82089	0.35258	0.11053	0.44558	0.25146	
962	962.00000	3.84400	16.90798	28.26431	6.39120	-19.68661	8.41429	-100.85554	43.67955	52.87002	-3.36209	-85.44860	-9.34139	9.63842	-23.49679	101.18507	141.53885	-89.26086	143.31522	126.64380	311.13797	-78.53358	163.15089	0.34800	0.11012	0.45738	0.32977	
963	963.00000	3.84800	16.60055	29.08885	6.04167	-19.40161	8.94824	-100.43631	43.99846	54.01201	-3.76816	-85.07516	-9.21883	9.38611	-23.31739	72.24799	122.28825	-84.29736	152.87424	15.00818	322.45978	-124.62657	162.31654	0.34352	0.11012	0.46327	0.39521	
964	964.00000	3.85200	16.23304	29.48720	5.41937	-19.27145	9.45043	-100.26568	44.56608	55.02495	-4.37749	-84.56638	-8.97464	9.28360	-23.08381	62.25667	117.28552	-105.06549	161.54712	-34.64121	309.02075	-152.24100	157.06544	0.33928	0.11008	0.49151	0.36316	
965	965.00000	3.85600	15.75990	30.37963	5.42092	-19.14720	9.25679	-99.94961	44.88335	56.13776	-5.01813	-83.94740	-8.79602	9.16464	-22.88235	73.07533	114.97659	-127.81416	222.42979	79.59332	222.92958	-145.38063	149.65102	0.33507	0.10989	0.58407	0.28767	
966	966.00000	3.86000	15.21132	31.25725	5.70430	-19.26510	9.81807	-99.58386	45.35379	56.32621	-5.55926	-83.29685	-8.55515	9.13912	-22.76295	69.61327	136.13673	-101.92809	163.73106	146.81577	99.93908	-108.20074	156.95984	0.33130	0.10975	0.61684	0.30291	
967	967.00000	3.86400	14.94297	31.68907	5.83477	-19.31802	10.04031	-99.41543	46.03027	56.56050	-5.89470	-82.77067	-8.40448	9.01388	-22.35724	57.28759	153.47444	-12.12215	109.64880	130.41541	57.25525	-62.73380	131.42442	0.32717	0.10981	0.48805	0.39888	
968	968.00000	3.86800	15.11499	32.13408	5.73499	-19.45559	10.83224	-99.07201	46.79800	56.43108	-6.05491	-82.34790	-8.29636	8.88988	-21.97965	63.29082	168.94748	113.35159	135.40511	-62.46656	194.03931	-18.07872	115.17042	0.32291	0.10948	0.28168	0.46684	
969	969.00000	3.87200	15.85122	32.76534	3.68565	-19.32812	11.56723	-99.05310	46.94720	57.86277	-6.00500	-81.98040	-7.84804	8.76089	-21.52208	66.16657	158.00748	143.01367	151.97749	-192.91768	336.92508	-2.03587	122.68831	0.31831	0.10910	0.09574	0.44507	
970	970.00000	3.87600	16.25373	33.34827	3.69220	-19.27620	11.21582	-98.57082	47.68995	58.78724	-6.07059	-81.55604	-7.85832	8.64174	-21.24380	81.49564	133.89407	85.03873	200.58150	-37.77369	320.73917	-20.32565	152.33357	0.31331	0.10828	-0.03853	0.39035	
971	971.00000	3.88000	16.52698	34.37740	3.66277	-19.38906	11.28669	-98.08758	48.09342	59.77964	-6.20116	-81.04823	-7.74753	8.75517	-21.08432	56.09671	139.60883	78.29469	255.18660	7.81316	276.90582	-35.90020	147.49332	0.30879	0.10727	-0.08758	0.34778	
972	972.00000	3.88400	16.88133	35.41225	3.01779	-19.46842	11.91448	-97.69518	48.30465	60.41675	-6.36093	-80.48620	-7.53421	8.80474	-20.57515	50.13203	134.67116	50.29962	236.49323	37.53249	148.71059	-29.18873	125.84577	0.30362	0.10650	-0.04788	0.35604	
973	973.00000	3.88800	16.92875	36.30016	3.21461	-19.48819	12.00967	-97.22395	48.64405	60.39506	-6.39284	-79.79189	-7.45724	8.76631	-20.39834	72.08461	91.25965	65.90549	274.07065	-81.24060	233.43526	-13.44521	161.12038	0.29902	0.10564	-0.04259	0.45384	
974	974.00000	3.89200	17.41096	37.59993	2.90217	-19.51357	11.37341	-97.00643	48.42762	61.82887	-6.44096	-79.05675	-7.40572	8.80752	-20.40958	79.81447	78.61972	80.99171	244.84528	-90.89583	252.39401	-1.74255	191.45784	0.29462	0.10528	-0.06423	0.54982	
975	975.00000	3.89600	17.57978	38.26455	3.71386	-19.64515	10.81210	-96.65969	48.95828	62.04078	-6.40189	-78.30925	-7.53125	8.75895	-20.37360	120.25330	90.43104	118.04550	133.75821	-96.73729	171.85670	2.61615	192.08310	0.29001	0.10492	-0.00117	0.61588	
976	976.00000	3.90000	18.35547	38.66863	3.41451	-19.64251	10.11644	-96.40633	49.69189	62.80797	-6.40795	-77.49293	-7.65208	8.62182	-20.59668	126.73785	111.20824	98.53410	44.62819	-208.80383	312.75293	-12.10120	239.23795	0.28541	0.10434	-0.14463	0.67027	
977	977.00000	3.90400	18.36855	38.62457	3.98890	-19.74285	8.88315	-96.56773	50.21371	64.48208	-6.51163	-76.93838	-7.52887	8.58694	-20.46988	102.96125	149.73997	45.20325	-13.86448	-105.18033	355.72803	-3.84036	290.80215	0.28099	0.10443	-0.23076	0.68688	
978	978.00000	3.90800	18.71401	38.55984	4.49254	-19.89338	8.25953	-96.75956	51.12180	65.87881	-6.44361	-76.07420	-7.59271	8.42697	-20.19013	77.08264	133.73846	42.62664	3.35965	-87.76186	286.77695	-2.66860	293.58307	0.27684	0.10391	-0.12840	0.68440	
979	979.00000	3.91200	18.71803	38.65993	5.03717	-19.98794	7.19581	-96.55756	51.75169	66.77232	-6.49823	-75.20535	-7.48119	8.30185	-19.98495	50.17505	93.70901	5.57977	81.89415	-65.82471	260.01563	-28.51150	283.23456	0.27254	0.10335	-0.17079	0.64605	
980	980.00000	3.91600	18.74398	39.21865	4.84969	-20.04286	7.39707	-96.28600	52.03701	67.66578	-6.68303	-74.05192	-7.32324	8.21996	-19.84378	32.17058	31.24917	-37.05083	94.49907	15.99029	105.13733	-20.57867	278.70575	0.26807	0.10236	-0.14552	0.57870	
981	981.00000	3.92000	18.42409	39.43519	6.24314	-20.03696	6.19075	-95.05881	53.05088	66.69839	-6.65614	-72.55676	-7.48264	8.02918	-19.97734	6.39500	30.45844	-77.59517	143.48152	84.23638	34.21307	-15.30306	275.03799	0.26346	0.10150	-0.21112	0.52972	
982	982.00000	3.92400	18.12182	40.35507	6.20205	-20.03488	6.80026	-94.43037	53.07508	66.81789	-6.81952	-71.29547	-7.19436	7.88327	-19.63432	-0.25276	106.04222	-102.82787	179.21622	65.89623	167.69003	-4.73949	255.68340	0.25916	0.10143	-0.40368	0.46466	
983	983.00000	3.92800	17.60092	40.86603	6.14229	-19.89386	6.81262	-94.24405	53.18237	67.55027	-6.69801	-69.86972	-6.89965	7.73365	-19.13967	-17.71427	96.38689	21.43055	112.01660	-31.22183	198.65378	19.61240	214.33273	0.25466	0.10114	-0.37282	0.40711	
984	984.00000	3.93200	18.29186	41.24680	4.97630	-19.95273	7.70302	-93.86765	53.66812	68.07098	-6.66132	-68.72275	-6.90983	7.68461	-18.70408	-29.58137	110.38001	28.76738	23.19952	157.98320	242.56276	-17.17839	207.47591	0.24960	0.10127	-0.43730	0.33149	
985	985.00000	3.93600	17.85140	41.05857	4.75870	-20.08276	9.37890	-94.10014	53.91266	69.40360	-6.83545	-67.58995	-6.58990	7.54008	-17.99963	-12.01933	120.54411	-158.94429	-76.17257	295.43713	202.02057	-20.91891	195.88672	0.24478	0.10147	-0.57957	0.26972	
986	986.00000	3.94000	17.00422	40.64674	6.81199	-20.34355	8.34478	-93.70784	54.91135	69.59750	-6.82901	-66.51805	-6.75341	7.56768	-17.61544	24.25894	56.76909	-110.53146	-24.24179	288.54248	244.19646	-40.55539	232.70465	0.23948	0.10110	-0.47283	0.30906	
987	987.00000	3.94400	16.96753	40.86256	6.49125	-20.54713	10.05977	-93.55308	55.04325	71.03687	-7.16381	-65.35448	-6.51557	7.44394	-17.71840	78.05595	56.14239	-142.03003	26.16181	366.66272	246.63132	-42.06068	306.37317	0.23475	0.10137	-0.38481	0.32547	
988	988.00000	3.94800	15.86976	40.85742	8.75214	-20.76646	9.46450	-93.13558	55.81221	71.24688	-7.19102	-63.99096	-6.52089	7.38508	-17.79384	124.56435	90.21719	-187.07495	48.91476	316.03513	111.92606	-7.20106	322.36359	0.23056	0.10141	-0.32566	0.30661	
989	989.00000	3.95200	15.46628	41.25554	9.69716	-20.90074	9.58818	-92.87014	56.26817	71.54701	-7.25394	-62.54251	-6.46083	7.23984	-17.97422	150.89290	79.68252	-61.51469	91.25561	10.54627	36.80651	-6.76112	265.55289	0.22639	0.10169	-0.22967	0.27792	
990	990.00000	3.95600	15.37565	41.58543	9.95319	-20.75281	8.42713	-92.24973	56.77864	71.05102	-7.24183	-61.02308	-6.39543	7.14774	-18.35308	160.60197	137.64899	-109.71217	29.97009	-89.13122	-168.42520	-21.05183	266.46014	0.22194	0.10148	-0.40441	0.21897	
991	991.00000	3.96000	14.58532	41.50617	11.68702	-20.80829	7.01425	-91.88146	57.66101	69.66368	-7.43216	-59.43549	-6.52156	7.12131	-18.11208	171.00839	199.74596	-95.80338	-28.49460	-277.41055	-300.49927	-28.91138	281.77524	0.21710	0.10151	-0.60574	0.23299	
992	992.00000	3.96400	14.61847	41.35504	10.90417	-20.35851	5.32041	-91.32934	58.30572	68.15234	-7.51998	-58.04925	-6.29382	6.95324	-18.05821	179.77184	178.66078	17.59964	-11.56624	-486.07562	-263.14771	-7.05148	275.93658	0.21148	0.10136	-0.63926	0.31398	
993	993.00000	3.96800	14.72033	41.40744	10.77962	-20.17961	3.97603	-90.79078	59.16819	66.98843	-7.52823	-56.48732	-6.37078	6.91457	-18.05182	142.75925	160.96231	21.41994	44.71116	-215.24551	-239.92630	43.05274	273.19696	0.20620	0.10103	-0.66930	0.36709	
994	994.00000	3.97200	14.79012	41.71172	11.32285	-20.15993	3.20522	-89.94842	60.17316	65.52868	-7.17049	-55.19875	-6.57953	6.74240	-17.79349	80.59019	143.26186	98.79045	167.85640	16.48991	-94.96988	65.96333	321.23941	0.20099	0.10052	-0.51536	0.37812	
995	995.00000	3.97600	15.51609	42.75327	8.82569	-19.96396	5.94420	-89.60658	60.03790	65.62970	-7.03852	-53.30606	-6.10266	6.48916	-17.50349	56.10590	113.54662	4.04033	108.80339	25.62246	-51.98532	70.35102	347.86929	0.19650	0.10043	-0.43289	0.35200	
996	996.00000	3.98000	14.82304	42.56984	10.83209	-19.73582	3.86818	-88.88320	61.21959	64.58750	-6.70194	-51.81096	-6.30056	6.18410	-17.28184	17.39419	101.99888	-77.36394	43.36774	-77.47359	31.25631	75.71012	267.47134	0.19195	0.10029	-0.41725	0.32591	
997	997.00000	3.98400	14.89725	43.12498	10.16759	-19.42334	4.06369	-88.95367	61.28679	65.55715	-6.43718	-50.31852	-6.15900	5.87806	-16.74936	13.54763	95.14240	-56.68876	49.62868	5.63800	118.17525	45.88693	304.36978	0.18819	0.09948	-0.31436	0.32640	
998	998.00000	3.98800	14.36378	42.93481	10.96807	-19.42809	3.78407	-88.72117	61.94503	65.45670	-6.32990	-48.68076	-6.12354	5.79555	-16.63129	65.83068	109.26357	-182.38275	1.50065	298.37112	8.43691	7.06304	295.36163	0.18506	0.09881	-0.42479	0.32776	
999	999.00000	3.99200	13.43636	43.13874	12.58853	-19.65615	4.16776	-88.60015	62.34647	65.45974	-6.37404	-47.76263	-6.16244	5.67520	-16.39575	130.09361	120.01881	-137.28304	53.15989	171.30606	51.21973	3.83339	228.57729	0.18169	0.09805	-0.63986	0.36379	
1000	1000.00000	3.99600	13.26420	43.36131	13.61558	-19.48707	2.66078	-88.33543	62.76748	65.68731	-6.25560	-47.10331	-6.34527	5.46515	-16.65404	229.06635	165.38287	14.62341	80.92917	-237.92163	79.69874	39.16880	168.23375	0.17798	0.09753	-0.85491	0.46772	
1001	1001.00000	4.00000	13.55473	43.79371	11.21376	-19.27986	3.56186	-88.50431	62.38546	66.05304	-6.02174	-46.88284	-5.84400	5.38752	-16.88713	293.67059	236.66791	32.18320	18.27089	-103.72664	45.33321	60.29691	79.39405	0.17385	0.09708	-1.03481	0.55194	
1002	1002.00000	4.00400	13.52532	43.50486	11.81393	-19.35361	3.53144	-88.82273	63.09228	66.27239	-5.76028	-46.90353	-6.10382	5.12160	-17.05151	295.57706	245.12231	75.28129	-17.97003	-97.34940	93.62936	59.32278	6.21026	0.16925	0.09706	-1.12653	0.55801	
1003	1003.00000	4.00800	14.15087	43.66037	8.96559	-18.91529	4.90746	-89.33016	62.72320	67.17961	-5.59039	-46.99894	-5.68957	4.74287	-17.20561	216.53001	232.41963	-20.55513	-19.30477	193.55957	11.94346	32.13081	-18.22126	0.16465	0.09693	-1.14655	0.50221	
